window_size,tool_sequence,frequency
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_other -> run_shell_command_other,4535
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_test,207
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other -> run_shell_command_other,206
4,run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_other -> run_shell_command_other,197
4,run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_other,174
4,run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_other -> run_shell_command_other,148
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_compile,144
4,run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other,139
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,117
4,run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_other,108
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_other,106
4,run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_defects4j_test,93
4,run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other,86
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_other -> run_shell_command_test_scripts,84
4,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_other,84
4,run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_other,66
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_other,65
4,run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_other,61
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_other -> run_shell_command_file_ops,60
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_other,60
4,run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_other,57
4,run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_other,56
4,WRITE -> WRITE -> WRITE -> WRITE,55
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_other,53
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,52
4,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_other -> run_shell_command_other,51
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_other,47
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,46
4,run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,43
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,43
4,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> run_shell_command_other,40
4,run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_defects4j_compile,40
4,run_shell_command_file_ops -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other,39
4,run_shell_command_defects4j_compile -> run_shell_command_other -> run_shell_command_other -> run_shell_command_other,37
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_test,35
4,run_shell_command_file_ops -> run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_other,34
4,run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_other,33
4,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_other,32
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,32
4,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_other,32
4,WRITE -> WRITE -> SEARCH_CONTENT -> WRITE,31
4,run_shell_command_file_ops -> run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_other,30
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_other,28
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,28
4,run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other,27
4,run_shell_command_defects4j_test -> run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_other,27
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,26
4,run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_file_ops,26
4,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,26
4,run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_test_scripts -> run_shell_command_file_ops,25
4,WRITE -> SEARCH_CONTENT -> WRITE -> WRITE,23
4,run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_other,22
4,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,22
4,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_other,22
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_other -> run_shell_command_build_exec,22
4,run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_other -> run_shell_command_test_scripts,21
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_compile,21
4,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,21
4,run_shell_command_file_ops -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_defects4j_test,21
4,WRITE -> WRITE -> WRITE -> SEARCH_CONTENT,21
4,run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,20
4,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_other,20
4,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_other,20
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_file_ops,19
4,run_shell_command_other -> run_shell_command_file_ops -> run_shell_command_file_ops -> run_shell_command_other,18
4,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_test_scripts,18
4,run_shell_command_other -> run_shell_command_other -> run_shell_command_build_exec -> run_shell_command_other,18
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other -> run_shell_command_file_ops,18
4,run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_file_ops -> run_shell_command_other,17
4,run_shell_command_build_exec -> run_shell_command_other -> run_shell_command_other -> run_shell_command_other,17
4,WRITE -> WRITE -> TEST -> TEST,17
4,run_shell_command_defects4j_test -> run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_file_ops,16
4,run_shell_command_test_scripts -> run_shell_command_other -> run_shell_command_other -> run_shell_command_test_scripts,15
4,TEST -> WRITE -> WRITE -> WRITE,15
4,run_shell_command_test_scripts -> run_shell_command_file_ops -> run_shell_command_other -> run_shell_command_defects4j_test,14
4,run_shell_command_other -> run_shell_command_defects4j_compile -> run_shell_command_other -> run_shell_command_defects4j_compile,14
4,run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_defects4j_test,14
4,SEARCH_CONTENT -> WRITE -> WRITE -> WRITE,14
4,run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_other -> run_shell_command_defects4j_test,13
4,run_shell_command_other -> run_shell_command_build_exec -> run_shell_command_other -> run_shell_command_other,13
4,run_shell_command_defects4j_test -> run_shell_command_other -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,13
