window_size,tool_sequence,frequency
5,NAVIGATE -> TEST -> NAVIGATE -> TEST -> NAVIGATE,60
5,NAVIGATE -> BUILD -> NAVIGATE -> TEST -> NAVIGATE,52
5,BUILD -> NAVIGATE -> TEST -> NAVIGATE -> TEST,48
5,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES,45
5,WRITE -> NAVIGATE -> BUILD -> NAVIGATE -> TEST,45
5,TEST -> NAVIGATE -> TEST -> NAVIGATE -> TEST,43
5,NAVIGATE -> TEST -> NAVIGATE -> TEST -> READ,30
5,WRITE -> WRITE -> WRITE -> WRITE -> WRITE,29
5,READ -> READ -> READ -> READ -> READ,27
5,READ -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ,25
5,NAVIGATE -> TEST -> NAVIGATE -> TEST -> WRITE,24
5,READ -> WRITE -> BUILD -> TEST -> TEST,21
5,READ -> WRITE -> NAVIGATE -> BUILD -> NAVIGATE,21
5,READ -> SEARCH_FILES -> READ -> SEARCH_FILES -> READ,20
5,READ -> NAVIGATE -> TEST -> NAVIGATE -> TEST,19
5,READ -> READ -> READ -> SEARCH_CONTENT -> READ,19
5,WRITE -> WRITE -> NAVIGATE -> BUILD -> NAVIGATE,16
5,NAVIGATE -> SCRIPT -> NAVIGATE -> SCRIPT -> NAVIGATE,16
5,WRITE -> BUILD -> TEST -> TEST -> TEST,15
5,NAVIGATE -> VCS -> NAVIGATE -> VCS -> NAVIGATE,15
5,SEARCH_CONTENT -> READ -> READ -> SEARCH_CONTENT -> READ,15
5,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ -> READ,15
5,SEARCH_FILES -> READ -> SEARCH_FILES -> READ -> SEARCH_FILES,14
5,WRITE -> WRITE -> WRITE -> NAVIGATE -> BUILD,13
5,WRITE -> NAVIGATE -> BUILD -> BUILD -> WRITE,12
5,VCS -> NAVIGATE -> VCS -> NAVIGATE -> VCS,12
5,READ -> SEARCH_FILES -> READ -> READ -> READ,12
5,READ -> SEARCH_CONTENT -> READ -> READ -> READ,12
5,WRITE -> WRITE -> WRITE -> WRITE -> NAVIGATE,12
5,READ -> READ -> SEARCH_CONTENT -> READ -> SEARCH_CONTENT,12
5,TEST -> SEARCH_FILES -> READ -> SEARCH_FILES -> READ,11
5,NAVIGATE -> TEST -> READ -> NAVIGATE -> TEST,11
5,TEST -> NAVIGATE -> TEST -> WRITE -> NAVIGATE,11
5,READ -> SEARCH_CONTENT -> READ -> READ -> SEARCH_CONTENT,11
5,WRITE -> WRITE -> BUILD -> TEST -> TEST,10
5,READ -> READ -> SEARCH_CONTENT -> READ -> WRITE,10
5,NAVIGATE -> BUILD -> BUILD -> WRITE -> NAVIGATE,10
5,WRITE -> READ -> WRITE -> NAVIGATE -> BUILD,10
5,READ -> READ -> SEARCH_CONTENT -> READ -> READ,10
5,SCRIPT -> NAVIGATE -> SCRIPT -> NAVIGATE -> SCRIPT,10
5,SEARCH_FILES -> READ -> READ -> READ -> READ,9
5,READ -> READ -> READ -> READ -> WRITE,9
5,READ -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES,9
5,TEST -> READ -> TEST -> SEARCH_CONTENT -> READ,9
5,READ -> TEST -> READ -> TEST -> SEARCH_CONTENT,9
5,READ -> READ -> SEARCH_CONTENT -> SEARCH_CONTENT -> READ,9
5,READ -> WRITE -> READ -> WRITE -> NAVIGATE,9
5,WRITE -> NAVIGATE -> BUILD -> BUILD -> NAVIGATE,9
5,TEST -> NAVIGATE -> TEST -> READ -> WRITE,9
5,READ -> WRITE -> READ -> READ -> WRITE,9
5,NAVIGATE -> TEST -> READ -> SEARCH_CONTENT -> READ,9
5,SEARCH_CONTENT -> READ -> SEARCH_CONTENT -> READ -> WRITE,9
5,READ -> WRITE -> WRITE -> WRITE -> WRITE,9
