window_size,tool_sequence,frequency
3,WRITE -> WRITE -> WRITE,937
3,WRITE -> BUILD -> TEST,766
3,WRITE -> READ -> WRITE,547
3,WRITE -> WRITE -> BUILD,403
3,READ -> WRITE -> READ,386
3,TEST -> WRITE -> WRITE,358
3,READ -> WRITE -> BUILD,352
3,BUILD -> TEST -> READ,332
3,TEST -> READ -> WRITE,320
3,BUILD -> TEST -> WRITE,312
3,READ -> WRITE -> WRITE,304
3,WRITE -> TEST -> WRITE,280
3,WRITE -> WRITE -> TEST,216
3,READ -> READ -> WRITE,179
3,WRITE -> WRITE -> READ,156
3,TEST -> READ -> READ,151
3,WRITE -> BUILD -> WRITE,143
3,WRITE -> TEST -> READ,142
3,READ -> READ -> READ,141
3,READ -> WRITE -> TEST,125
3,READ -> TEST -> READ,107
3,TEST -> WRITE -> TEST,104
3,TEST -> WRITE -> BUILD,99
3,BUILD -> TEST -> VCS,87
3,TEST -> VCS -> WRITE,87
3,BUILD -> WRITE -> BUILD,78
3,READ -> SEARCH_FILES -> READ,73
3,VCS -> WRITE -> WRITE,71
3,READ -> SEARCH_CONTENT -> READ,66
3,BUILD -> TEST -> TEST,62
3,BUILD -> WRITE -> WRITE,54
3,VCS -> WRITE -> BUILD,52
3,TEST -> WRITE -> READ,48
3,TEST -> READ -> TEST,43
3,SEARCH_FILES -> READ -> WRITE,43
3,TEST -> TEST -> READ,43
3,WRITE -> BUILD -> READ,41
3,TEST -> READ -> SEARCH_FILES,41
3,SEARCH_FILES -> READ -> SEARCH_FILES,40
3,READ -> BUILD -> TEST,39
3,WRITE -> READ -> READ,39
3,BUILD -> READ -> WRITE,38
3,SEARCH_CONTENT -> READ -> WRITE,38
3,TEST -> READ -> BUILD,35
3,TEST -> READ -> VCS,32
3,VCS -> READ -> WRITE,32
3,TEST -> READ -> SEARCH_CONTENT,29
3,VCS -> VCS -> VCS,29
3,TEST -> SEARCH_FILES -> READ,28
3,WRITE -> BUILD -> VCS,27
3,SEARCH_CONTENT -> READ -> READ,27
3,TEST -> TEST -> WRITE,23
3,SEARCH_FILES -> READ -> READ,22
3,SEARCH_CONTENT -> READ -> SEARCH_CONTENT,22
3,READ -> READ -> SEARCH_CONTENT,21
3,READ -> VCS -> WRITE,18
3,READ -> SEARCH_FILES -> BUILD,18
3,SEARCH_FILES -> BUILD -> TEST,18
3,BUILD -> VCS -> WRITE,18
3,READ -> WRITE -> VCS,17
3,BUILD -> TEST -> SEARCH_FILES,16
3,BUILD -> TEST -> SEARCH_CONTENT,16
3,TEST -> SEARCH_CONTENT -> READ,16
3,READ -> READ -> SEARCH_FILES,15
3,READ -> TEST -> SEARCH_FILES,14
3,BUILD -> WRITE -> READ,14
3,TEST -> TEST -> VCS,14
3,BUILD -> VCS -> BUILD,14
3,WRITE -> TEST -> TEST,13
3,SEARCH_CONTENT -> SEARCH_CONTENT -> READ,13
3,VCS -> BUILD -> VCS,13
3,WRITE -> VCS -> READ,12
3,SEARCH_FILES -> SEARCH_FILES -> SEARCH_FILES,12
3,SEARCH_CONTENT -> SEARCH_CONTENT -> SEARCH_CONTENT,11
3,READ -> SEARCH_CONTENT -> SEARCH_CONTENT,11
3,SEARCH_FILES -> SEARCH_FILES -> READ,10
3,VCS -> BUILD -> TEST,10
3,READ -> VCS -> READ,9
3,SEARCH_FILES -> READ -> SEARCH_CONTENT,9
3,WRITE -> TEST -> VCS,9
3,TEST -> VCS -> READ,8
3,READ -> BUILD -> READ,7
3,READ -> TEST -> TEST,7
3,VCS -> WRITE -> READ,7
3,TEST -> TEST -> TEST,7
3,SEARCH_CONTENT -> WRITE -> BUILD,7
3,READ -> VCS -> BUILD,7
3,TEST -> BUILD -> TEST,7
3,BUILD -> READ -> READ,6
3,WRITE -> VCS -> WRITE,6
3,BUILD -> VCS -> READ,6
3,READ -> READ -> BUILD,6
3,SEARCH_CONTENT -> SEARCH_FILES -> READ,6
3,SEARCH_CONTENT -> SEARCH_CONTENT -> WRITE,6
3,WRITE -> BUILD -> SEARCH_FILES,6
3,SEARCH_FILES -> READ -> TEST,6
