window_size,tool_sequence,frequency
5,replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace,11
5,read_file -> run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,8
5,replace -> replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,8
5,read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,8
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> run_shell_command_git,8
5,read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file,8
5,read_file -> replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,8
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> replace,8
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> replace -> run_shell_command_defects4j_compile,7
5,run_shell_command_defects4j_test -> replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,7
5,replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_git,6
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_compile,5
5,replace -> replace -> replace -> replace -> replace,5
5,read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_git,5
5,replace -> run_shell_command_defects4j_test -> replace -> replace -> replace,4
5,read_file -> run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,4
5,run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file,4
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file -> replace,4
5,read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> read_file,4
5,read_file -> read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,4
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> read_file -> replace,4
5,run_shell_command_defects4j_test -> read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,4
5,list_directory -> list_directory -> list_directory -> list_directory -> list_directory,4
5,run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_class,3
5,replace -> replace -> replace -> replace -> run_shell_command_defects4j_compile,3
5,run_shell_command_defects4j_test -> replace -> replace -> replace -> run_shell_command_defects4j_compile,3
5,maple_find_class -> maple_find_method_in_class -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,3
5,read_file -> run_shell_command_test_scripts -> read_file -> read_file -> read_file,3
5,read_file -> read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,3
5,run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file -> replace -> run_shell_command_defects4j_compile,3
5,run_shell_command_test_scripts -> read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,3
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_test,3
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,3
5,replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,3
5,read_file -> read_file -> read_file -> replace -> replace,3
5,read_file -> read_file -> replace -> replace -> run_shell_command_defects4j_compile,3
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_git -> read_file,3
5,read_file -> read_file -> read_file -> replace -> run_shell_command_defects4j_compile,3
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> read_file -> replace -> run_shell_command_defects4j_compile,3
5,read_file -> replace -> run_shell_command_defects4j_test -> read_file -> replace,3
5,replace -> run_shell_command_defects4j_test -> read_file -> replace -> run_shell_command_defects4j_test,3
5,read_file -> replace -> replace -> replace -> replace,2
5,read_file -> replace -> run_shell_command_defects4j_test -> replace -> replace,2
5,run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_test -> replace -> replace,2
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_compile -> replace,2
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_git -> replace,2
5,run_shell_command_test_scripts -> read_file -> read_file -> read_file -> replace,2
5,read_file -> read_file -> replace -> run_shell_command_test_scripts -> read_file,2
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file -> maple_find_class,2
5,maple_find_method -> read_file -> read_file -> replace -> run_shell_command_defects4j_compile,2
5,run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_test -> run_shell_command_git,2
5,read_file -> maple_find_method_in_class -> maple_find_method_in_class -> maple_find_class -> read_file,2
5,maple_find_method_in_class -> maple_find_method_in_class -> maple_find_class -> read_file -> replace,2
5,maple_find_method_in_class -> maple_find_class -> read_file -> replace -> run_shell_command_defects4j_compile,2
5,maple_find_class -> read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,2
5,run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_method_in_class,2
5,read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_method_in_class -> glob,2
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_method_in_class -> glob -> maple_find_method_in_file,2
5,run_shell_command_defects4j_test -> maple_find_method_in_class -> glob -> maple_find_method_in_file -> read_file,2
5,read_file -> maple_find_class -> read_file -> replace -> replace,2
5,maple_find_class -> read_file -> replace -> replace -> run_shell_command_defects4j_compile,2
5,run_shell_command_test_scripts -> read_file -> replace -> replace -> run_shell_command_defects4j_compile,2
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test -> read_file,2
5,maple_find_method -> maple_find_method -> maple_find_method -> replace -> run_shell_command_defects4j_compile,2
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_build_exec -> read_file -> replace,2
5,run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> read_file,2
5,read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace,2
5,read_file -> replace -> replace -> replace -> run_shell_command_defects4j_compile,2
5,read_file -> read_file -> read_file -> read_file -> replace,2
5,run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_extract_class_skeleton,2
5,read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_extract_class_skeleton -> glob,2
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_extract_class_skeleton -> glob -> maple_extract_class_skeleton,2
5,run_shell_command_defects4j_test -> maple_extract_class_skeleton -> glob -> maple_extract_class_skeleton -> read_file,2
5,maple_extract_class_skeleton -> glob -> maple_extract_class_skeleton -> read_file -> run_shell_command_defects4j_test,2
5,read_file -> run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_test -> read_file,2
5,read_file -> run_shell_command_test_scripts -> read_file -> glob -> run_shell_command_defects4j_compile,2
5,run_shell_command_test_scripts -> read_file -> glob -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,2
5,read_file -> glob -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,2
5,read_file -> read_file -> replace -> run_shell_command_defects4j_test -> read_file,2
5,read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_class -> read_file,1
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_class -> read_file -> replace,1
5,run_shell_command_defects4j_test -> maple_find_class -> read_file -> replace -> replace,1
5,maple_find_class -> read_file -> replace -> replace -> replace,1
5,replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_class,1
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_class -> glob,1
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> maple_find_class -> glob -> read_file,1
5,run_shell_command_defects4j_test -> maple_find_class -> glob -> read_file -> maple_find_class,1
5,maple_find_class -> glob -> read_file -> maple_find_class -> read_file,1
5,glob -> read_file -> maple_find_class -> read_file -> maple_find_method,1
5,read_file -> maple_find_class -> read_file -> maple_find_method -> read_file,1
5,maple_find_class -> read_file -> maple_find_method -> read_file -> replace,1
5,read_file -> maple_find_method -> read_file -> replace -> run_shell_command_defects4j_test,1
5,maple_find_method -> read_file -> replace -> run_shell_command_defects4j_test -> replace,1
5,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_test,1
5,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_test -> replace,1
5,run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_compile -> replace -> run_shell_command_defects4j_compile,1
5,replace -> run_shell_command_defects4j_compile -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,1
