window_size,tool_sequence,frequency
4,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace,175
4,replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,140
4,replace -> replace -> replace -> replace,128
4,replace -> replace -> replace -> run_shell_command_defects4j_compile,103
4,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_compile,88
4,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> replace -> replace,80
4,run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,78
4,read_file -> replace -> replace -> replace,56
4,read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,56
4,replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file,46
4,run_shell_command_defects4j_test -> replace -> replace -> replace,44
4,run_shell_command_defects4j_test -> replace -> replace -> run_shell_command_defects4j_compile,41
4,read_file -> replace -> replace -> run_shell_command_defects4j_compile,41
4,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> read_file,37
4,read_file -> replace -> read_file -> replace,35
4,run_shell_command_defects4j_compile -> run_shell_command_test_scripts -> read_file -> replace,35
4,replace -> run_shell_command_defects4j_compile -> replace -> run_shell_command_defects4j_compile,33
4,replace -> run_shell_command_defects4j_test -> replace -> replace,30
4,read_file -> replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,27
4,replace -> replace -> run_shell_command_defects4j_compile -> replace,27
4,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> read_file -> replace,26
4,replace -> read_file -> replace -> read_file,25
4,read_file -> read_file -> read_file -> replace,24
4,read_file -> run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile,24
4,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_file_ops,24
4,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_git,23
4,replace -> read_file -> replace -> replace,23
4,replace -> replace -> run_shell_command_defects4j_test -> replace,23
4,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_file_ops -> read_file,23
4,run_shell_command_defects4j_test -> run_shell_command_file_ops -> read_file -> replace,23
4,run_shell_command_file_ops -> read_file -> replace -> replace,23
4,run_shell_command_test_scripts -> read_file -> replace -> run_shell_command_defects4j_compile,22
4,replace -> run_shell_command_defects4j_compile -> replace -> replace,22
4,run_shell_command_test_scripts -> read_file -> replace -> replace,22
4,run_shell_command_defects4j_compile -> replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,21
4,replace -> replace -> read_file -> replace,19
4,run_shell_command_defects4j_test -> replace -> replace -> run_shell_command_defects4j_test,18
4,run_shell_command_test_scripts -> read_file -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test,17
4,replace -> replace -> run_shell_command_defects4j_compile -> run_shell_command_test_scripts,17
4,read_file -> read_file -> replace -> run_shell_command_defects4j_compile,16
4,replace -> run_shell_command_defects4j_test -> replace -> run_shell_command_defects4j_test,16
4,replace -> run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_defects4j_test,14
4,read_file -> read_file -> read_file -> read_file,14
4,replace -> read_file -> replace -> run_shell_command_defects4j_compile,13
4,run_shell_command_defects4j_compile -> run_shell_command_defects4j_test -> run_shell_command_git -> replace,13
4,run_shell_command_defects4j_test -> read_file -> replace -> run_shell_command_defects4j_compile,13
